id,total_a_bordo,pasajero_a_bordo,tripulantes_a_bordo,total_fallecidos,pasajeros_fallecidos,tripulantes_fallecidos,fallecidos_en_tierra
3307,23,20,3,15,12,3,0
3308,111,104,7,110,103,7,0
3309,29,19,10,29,19,10,0
3310,3,0,3,3,0,3,0
3311,41,34,7,38,31,7,0
3312,38,33,5,38,33,5,0
3313,3,2,1,3,2,1,0
3314,71,65,6,70,64,6,0
3315,21,16,5,21,16,5,0
3316,23,21,2,23,21,2,0
3317,17,15,2,17,15,2,0
3318,80,74,6,58,55,3,0
3319,9,8,1,9,8,1,0
3320,274,251,23,0,0,0,0
3321,148,141,7,148,141,7,0
3322,51,49,2,50,48,2,0
3323,3,0,3,3,0,3,0
3324,6,0,6,6,0,6,0
3325,46,40,6,46,40,6,0
3326,7,5,2,7,5,2,0
3327,11,4,7,11,4,7,0
3328,89,81,8,0,0,0,0
3329,4,1,3,4,1,3,0
3330,5,0,5,2,0,2,0
3331,76,73,3,76,73,3,0
3332,17,15,2,17,15,2,0
3333,13,8,5,2,0,2,0
3334,2,0,2,2,0,2,0
3335,153,145,8,1,1,0,0
3336,17,15,2,17,15,2,0
3337,329,307,22,329,307,22,0
3338,200,191,9,200,191,9,0
3339,80,76,4,80,76,4,0
3340,163,152,11,134,126,8,1
3341,524,509,15,520,505,15,0
3342,19,16,3,8,8,0,0
3343,73,65,8,3,1,2,0
3344,137,131,6,55,53,2,0
3345,8,6,2,8,6,2,0
3346,7,0,7,7,0,7,0
3347,52,47,5,52,47,5,0
3348,31,27,4,31,27,4,0
3349,26,22,4,26,22,4,0
3350,9,4,5,9,4,5,0
3351,17,16,1,17,16,1,0
3352,2,0,2,2,0,2,0
3353,2,0,2,2,0,2,0
3354,14,10,4,14,10,4,0
3355,2,0,2,2,0,2,0
3356,1,0,1,1,0,1,0
3357,4,2,2,4,2,2,0
3358,4,0,4,4,0,4,0
3359,11,0,11,11,0,11,0
3360,103,97,6,60,0,0,0
3361,22,0,0,22,0,0,0
3362,256,248,8,256,248,8,0
3363,25,22,3,25,22,3,0
3364,9,7,2,7,7,0,0
3365,94,88,6,94,88,6,0
3366,3,2,1,3,2,1,0
3367,72,67,5,1,1,0,0
3368,21,18,3,21,18,3,0
3369,14,10,4,2,2,0,0
3370,13,6,7,13,6,7,0
3371,38,34,4,38,34,4,0
3372,9,7,2,3,2,1,0
3373,16,14,2,2,0,2,0
3374,5,4,1,4,3,1,0
3375,9,3,6,9,3,6,0
3376,0,0,0,0,0,0,35
3377,54,51,3,49,46,3,0
3378,167,159,8,167,159,8,0
3379,121,114,7,4,4,0,0
3380,11,0,11,11,0,11,0
3381,13,11,2,13,11,2,0
3382,37,33,4,37,33,4,0
3383,22,0,0,22,0,0,0
3384,150,128,22,22,22,0,0
3385,19,14,5,19,14,5,0
3386,13,0,13,13,0,13,0
3387,26,21,5,23,18,5,0
3388,16,14,2,1,0,1,0
3389,25,22,3,25,22,3,0
3390,92,86,6,54,52,2,0
3391,17,13,4,17,13,4,0
3392,13,11,2,13,11,2,0
3393,59,53,6,59,53,6,0
3394,60,57,3,60,57,3,0
3395,2,0,2,2,0,2,0
3396,67,58,9,67,58,9,15
3397,384,364,20,16,14,1,1
3398,4,0,4,3,0,3,0
3399,5,3,2,5,3,2,0
3400,13,10,3,13,10,3,0
3401,3,0,3,3,0,3,0
3402,14,12,2,14,12,2,0
3403,80,75,5,3,3,0,0
3404,44,35,9,34,26,8,0
3405,93,85,8,70,66,4,0
3406,2,1,1,2,1,1,0
3407,54,49,5,13,9,4,0
3408,23,20,3,21,19,2,0
3409,103,96,7,103,96,7,0
3410,47,45,2,45,43,2,0
3411,40,35,5,40,35,5,0
3412,82,73,9,72,63,9,0
3413,44,37,7,6,6,0,0
3414,106,91,15,63,60,3,0
3415,14,12,2,11,9,2,0
3416,22,19,3,22,19,3,0
3417,51,39,12,50,38,12,0
3418,54,49,5,54,49,5,0
3419,10,8,2,10,8,2,0
3420,9,5,4,9,5,4,0
3421,17,15,2,14,12,2,0
3422,36,30,6,36,30,6,0
3423,22,20,2,9,7,2,0
3424,9,4,5,9,4,5,0
3425,6,0,6,6,0,6,1
3426,2,0,2,2,0,2,0
3427,40,36,4,40,36,4,0
3428,45,37,8,27,23,4,0
3429,4,1,3,4,1,3,0
3430,2,0,2,2,0,2,0
3431,14,12,2,14,12,2,0
3432,6,4,2,2,0,2,0
3433,183,172,11,183,172,11,0
3434,2,0,2,2,0,2,0
3435,16,13,3,14,11,3,0
3436,8,6,2,8,6,2,0
3437,30,29,1,7,6,1,0
3438,53,48,5,53,48,5,0
3439,46,40,6,46,40,6,0
3440,29,24,5,8,6,2,0
3441,45,41,4,45,41,4,0
3442,50,46,4,50,46,4,0
3443,6,0,6,4,0,4,1
3444,163,0,0,1,0,0,0
3445,12,10,2,5,4,1,44
3446,33,30,3,2,2,0,0
3447,155,149,6,154,148,6,2
3448,83,74,9,83,74,9,0
3449,9,7,2,9,7,2,0
3450,15,13,2,15,13,2,0
3451,5,0,5,5,0,5,0
3452,9,7,2,2,0,2,0
3453,49,45,4,49,45,4,0
3454,37,34,3,37,34,3,0
3455,9,2,7,9,2,7,0
3456,11,0,11,10,0,10,10
3457,10,8,2,10,8,2,0
3458,82,77,5,28,25,3,0
3459,21,19,2,18,16,2,0
3460,159,140,19,159,140,19,0
3461,115,104,11,115,104,11,0
3462,14,13,1,14,13,1,0
3463,43,38,5,43,38,5,0
3464,43,37,6,42,37,5,0
3465,15,11,4,15,11,4,0
3466,29,23,6,29,23,6,0
3467,16,13,3,16,13,3,0
3468,15,13,2,15,13,2,0
3469,17,14,3,17,14,3,0
3470,16,11,5,16,11,5,0
3471,9,6,3,9,6,3,0
3472,143,137,6,11,11,0,0
3473,108,98,10,108,98,10,0
3474,17,15,2,9,7,2,0
3475,11,10,1,10,9,1,0
3476,31,27,4,27,23,4,0
3477,16,14,2,16,14,2,0
3478,21,19,2,21,19,2,0
3479,12,10,2,12,10,2,0
3480,51,45,6,20,17,3,0
3481,15,9,6,15,9,6,0
3482,17,15,2,17,15,2,0
3483,23,20,3,23,20,3,0
3484,17,0,0,17,0,0,0
3485,143,136,7,143,136,7,0
3486,4,0,4,4,0,4,0
3487,112,0,0,2,0,0,0
3488,29,26,3,29,26,3,0
3489,24,21,3,24,21,3,0
3490,17,15,2,17,15,2,0
3491,29,26,3,29,26,3,0
3492,95,90,5,1,0,1,0
3493,36,33,3,36,33,3,0
3494,45,38,7,0,0,0,0
3495,6,0,6,6,0,6,0
3496,2,0,2,2,0,2,0
3497,22,16,6,22,16,6,0
3498,25,0,0,21,0,0,0
3499,136,130,6,3,3,0,0
3500,290,278,12,290,278,12,0
3501,8,0,8,8,0,8,0
3502,3,0,3,3,0,3,0
3503,6,0,6,6,0,6,0
3504,37,33,4,29,26,3,0
3505,39,35,4,39,35,4,0
3506,30,0,0,30,0,0,0
3507,4,2,2,4,2,2,0
3508,20,0,0,1,0,0,0
3509,89,78,11,7,1,6,0
3510,108,101,7,14,12,2,0
3511,20,18,2,20,18,2,0
3512,90,84,6,76,73,3,0
3513,7,1,6,7,1,6,0
3514,104,98,6,35,35,0,0
3515,34,0,0,34,0,0,0
3516,8,7,1,8,7,1,0
3517,6,0,6,6,0,6,0
3518,48,44,4,44,40,4,2
3519,17,0,17,6,0,6,0
3520,52,45,7,33,26,7,0
3521,129,124,5,124,119,5,0
3522,34,31,3,34,31,3,0
3523,69,65,4,12,11,1,0
3524,29,25,4,1,1,0,0
3525,12,10,2,6,4,2,0
3526,4,2,2,4,2,2,0
3527,14,12,2,14,12,2,0
3528,14,12,2,6,4,2,0
3529,5,0,5,5,0,5,0
3530,25,0,0,25,0,0,0
3531,83,74,9,77,68,9,0
3532,8,5,3,8,5,3,5
3533,259,243,16,259,243,16,11
3534,126,118,8,47,47,0,0
3535,19,12,7,19,12,7,0
3536,29,25,4,26,23,3,0
3537,3,0,3,3,0,3,0
3538,144,137,7,144,137,7,0
3539,4,0,4,4,0,4,0
3540,356,338,18,9,9,0,0
3541,2,0,2,2,0,2,0
3542,10,9,1,10,9,1,0
3543,69,65,4,24,21,3,0
3544,2,0,2,2,0,2,0
3545,2,0,2,2,0,2,0
3546,34,30,4,19,0,0,0
3547,3,0,3,3,0,3,18
3548,22,19,3,22,19,3,0
3549,11,10,1,11,10,1,0
3550,5,2,3,5,2,3,0
3551,19,17,2,6,6,0,0
3552,16,14,2,16,14,2,0
3553,1,0,0,10,0,0,0
3554,187,178,9,176,167,9,0
3555,22,20,2,6,6,0,0
3556,113,103,10,20,20,0,1
3557,39,35,4,6,6,0,0
3558,62,57,5,62,57,5,0
3559,13,11,2,12,10,1,0
3560,47,45,2,3,1,2,0
3561,30,24,6,30,24,6,0
3562,2,0,2,2,0,2,0
3563,5,4,1,2,2,0,0
3564,10,6,4,10,6,4,0
3565,298,287,11,112,111,1,0
3566,22,20,2,3,1,2,0
3567,98,91,7,1,1,0,8
3568,30,0,0,30,0,0,0
3569,48,44,4,42,0,0,0
3570,19,0,0,13,0,0,0
3571,199,181,18,75,72,3,4
3572,3,0,3,3,0,3,0
3573,34,31,3,34,31,3,0
3574,16,13,3,16,13,3,0
3575,10,9,1,10,9,1,0
3576,2,1,1,2,1,1,0
3577,40,34,6,34,28,6,0
3578,54,49,5,54,49,5,0
3579,54,48,6,13,13,0,0
3580,126,115,11,126,115,11,45
3581,55,50,5,55,50,5,0
3582,6,5,1,6,5,1,0
3583,22,19,3,22,19,3,0
3584,171,156,15,171,156,15,0
3585,7,0,0,2,0,0,0
3586,63,57,6,2,2,0,0
3587,26,0,0,26,0,0,0
3588,24,0,0,24,0,0,0
3589,11,8,3,11,8,3,0
3590,7,5,2,7,5,2,0
3591,21,19,2,10,8,2,0
3592,9,4,5,9,4,5,0
3593,4,0,4,4,0,4,0
3594,5,3,2,5,3,2,0
3595,5,4,1,5,4,1,0
3596,12,11,1,12,11,1,0
3597,57,50,7,57,50,7,0
3598,15,10,5,15,10,5,0
3599,146,138,8,127,123,4,0
3600,36,30,6,36,30,6,0
3601,54,47,7,54,47,7,0
3602,20,18,2,20,18,2,0
3603,10,9,1,2,1,1,0
3604,18,16,2,18,16,2,0
3605,42,36,6,34,28,6,0
3606,24,0,0,24,0,0,0
3607,52,46,6,1,1,0,0
3608,107,101,6,107,101,6,3
3609,5,0,5,5,0,5,0
3610,7,5,2,3,1,2,0
3611,8,7,1,8,7,1,0
3612,5,0,5,5,0,5,0
3613,28,18,10,24,0,0,0
3614,6,4,2,6,4,2,0
3615,7,1,6,7,1,6,0
3616,5,4,1,5,4,1,0
3617,16,13,3,9,7,2,0
3618,71,65,6,27,23,4,0
3619,23,20,3,23,20,3,0
3620,1,0,1,1,0,1,0
3621,25,22,3,25,22,3,0
3622,19,16,3,19,16,3,0
3623,158,149,9,73,65,8,0
3624,30,25,5,30,25,5,0
3625,28,23,5,28,23,5,0
3626,2,1,1,2,1,1,0
3627,1,0,1,1,0,1,0
3628,15,11,4,15,11,4,0
3629,40,36,4,2,1,1,2
3630,146,139,7,92,87,5,0
3631,29,24,5,29,24,5,0
3632,1,0,1,1,0,1,0
3633,1,0,1,0,0,0,50
3634,13,0,0,11,0,0,0
3635,3,0,3,3,0,3,0
3636,46,41,5,4,4,0,0
3637,11,2,9,11,2,9,0
3638,25,20,5,25,20,5,0
3639,5,3,2,5,3,2,0
3640,22,19,3,20,17,3,0
3641,24,18,6,20,0,0,0
3642,24,22,2,7,7,0,0
3643,4,2,2,1,0,1,0
3644,10,0,10,10,0,10,0
3645,3,0,3,3,0,3,24
3646,40,35,5,20,15,5,0
3647,10,0,10,10,0,10,0
3648,119,113,6,8,8,0,0
3649,21,19,2,21,19,2,4
3650,42,39,3,23,21,2,0
3651,2,0,2,2,0,2,0
3652,85,0,0,0,0,0,0
3653,12,11,1,8,7,1,0
3654,30,25,5,30,25,5,0
3655,9,8,1,9,8,1,0
3656,47,43,4,47,43,4,0
3657,83,78,5,83,78,5,0
3658,5,4,1,5,4,1,0
3659,17,9,8,13,6,7,0
3660,10,9,1,3,3,0,0
3661,18,15,3,18,15,3,0
3662,8,6,2,8,6,2,0
3663,128,122,6,4,3,1,0
3664,12,10,2,12,10,2,0
3665,4,2,2,4,2,2,0
3666,226,205,21,128,121,7,0
3667,97,91,6,1,1,0,0
3668,4,2,2,4,2,2,0
3669,31,24,7,11,9,2,0
3670,46,40,6,46,40,6,0
3671,16,12,4,16,12,4,0
3672,15,13,2,15,13,2,0
3673,38,33,5,38,33,5,0
3674,13,12,1,13,12,1,0
3675,198,186,12,8,7,1,0
3676,10,7,3,10,7,3,0
3677,12,0,0,10,0,0,0
3678,22,19,3,21,18,3,0
3679,21,18,3,1,1,0,0
3680,14,0,14,14,0,14,0
3681,101,93,8,34,30,4,0
3682,63,59,4,63,59,4,0
3683,22,19,3,22,19,3,0
3684,2,0,2,2,0,2,0
3685,72,65,7,20,20,0,0
3686,47,43,4,47,43,4,0
3687,25,20,5,25,20,5,0
3688,45,40,5,45,40,5,0
3689,10,8,2,10,8,2,0
3690,9,6,3,9,6,3,0
3691,98,92,6,98,92,6,0
3692,27,0,0,27,0,0,0
3693,63,59,4,34,30,4,0
3694,28,25,3,28,25,3,0
3695,7,4,3,6,3,3,0
3696,5,4,1,5,4,1,2
3697,23,20,3,23,20,3,0
3698,22,19,3,11,10,1,0
3699,13,8,5,13,8,5,0
3700,7,6,1,7,6,1,0
3701,14,11,3,13,11,2,0
3702,181,174,7,13,13,0,0
3703,10,0,10,4,0,4,0
3704,223,213,10,223,213,10,0
3705,3,2,1,2,2,0,0
3706,7,4,3,7,4,3,0
3707,18,15,3,2,2,0,0
3708,10,4,6,10,4,6,0
3709,53,48,5,4,4,0,0
3710,3,1,2,3,1,2,0
3711,15,13,2,15,13,2,0
3712,15,13,2,13,12,1,0
3713,261,247,14,261,247,14,0
3714,9,8,1,9,8,1,0
3715,10,8,2,6,5,1,0
3716,9,4,5,9,4,5,0
3717,69,63,6,69,63,6,0
3718,4,3,1,4,3,1,0
3719,3,2,1,3,2,1,0
3720,10,8,2,3,1,2,0
3721,20,18,2,14,12,2,0
3722,14,11,3,14,11,3,0
3723,13,7,6,13,7,6,0
3724,4,0,4,4,0,4,0
3725,2,0,2,2,0,2,0
3726,16,9,7,1,1,0,0
3727,10,7,3,10,7,3,0
3728,15,13,2,15,13,2,0
3729,10,6,4,1,1,0,0
3730,134,129,5,134,129,5,2
3731,12,9,3,12,9,3,0
3732,3,2,1,3,2,1,0
3733,17,16,1,17,16,1,0
3734,18,13,5,5,3,2,0
3735,40,0,0,40,0,0,0
3736,51,47,4,51,47,4,0
3737,15,12,3,15,12,3,2
3738,20,14,6,20,14,6,0
3739,3,2,1,3,2,1,0
3740,23,20,3,23,20,3,0
3741,3,0,3,1,0,1,0
3742,41,37,4,41,37,4,0
3743,16,13,3,16,13,3,0
3744,30,27,3,27,24,3,0
3745,129,123,6,0,0,0,0
3746,5,0,5,5,0,5,0
3747,96,90,6,87,82,5,0
3748,47,0,0,47,0,0,0
3749,12,10,2,12,10,2,0
3750,56,50,6,30,26,4,0
3751,4,0,4,3,0,3,0
3752,1,0,0,1,0,0,0
3753,5,2,3,5,2,3,0
3754,8,5,3,3,0,3,0
3755,51,47,4,27,25,2,0
3756,7,4,3,7,4,3,0
3757,12,10,2,1,1,0,0
3758,13,10,3,3,0,3,0
3759,10,8,2,7,6,1,0
3760,46,42,4,46,42,4,6
3761,15,13,2,11,9,2,0
3762,22,20,2,16,14,2,0
3763,9,8,1,9,8,1,0
3764,39,35,4,39,35,4,0
3765,47,40,7,47,40,7,0
3766,5,3,2,5,3,2,0
3767,3,1,2,3,1,2,0
3768,12,7,5,10,6,4,0
3769,19,13,6,19,13,6,0
3770,1,0,1,1,0,1,0
3771,34,27,7,29,24,5,0
3772,57,50,7,57,50,7,0
3773,24,16,8,24,16,8,4
3774,8,2,6,8,2,6,0
3775,70,63,7,70,63,7,0
3776,4,2,2,4,2,2,0
3777,292,280,12,0,0,0,0
3778,113,99,14,113,99,14,0
3779,126,116,10,108,100,8,0
3780,10,7,3,10,7,3,0
3781,3,0,3,3,0,3,0
3782,41,38,3,8,6,2,0
3783,3,0,3,3,0,3,0
3784,84,77,7,84,77,7,0
3785,17,14,3,3,0,3,0
3786,43,36,7,1,0,1,1
3787,16,13,3,9,9,0,0
3788,7,6,1,7,6,1,0
3789,3,0,3,3,0,3,0
3790,11,9,2,11,9,2,0
3791,10,7,3,10,7,3,0
3792,158,154,4,158,154,4,0
3793,167,155,12,167,155,12,0
3794,4,1,3,4,1,3,39
3795,6,0,6,6,0,6,0
3796,35,28,7,14,9,5,0
3797,13,7,6,1,0,1,0
3798,31,27,4,31,27,4,0
3799,16,14,2,15,13,2,0
3800,11,8,3,8,7,1,0
3801,14,9,5,13,8,5,0
3802,20,0,0,20,0,0,0
3803,33,26,7,33,26,7,0
3804,31,25,6,30,24,6,0
3805,34,28,6,34,28,6,0
3806,141,133,8,141,133,8,0
3807,13,0,13,13,0,13,0
3808,9,8,1,9,8,1,0
3809,37,31,6,37,31,6,0
3810,61,0,0,61,0,0,0
3811,340,327,13,56,54,2,0
3812,157,147,10,157,147,10,0
3813,4,3,1,4,3,1,0
3814,23,19,4,4,4,0,0
3815,44,39,5,17,13,4,0
3816,2,0,2,2,0,2,0
3817,2,0,2,2,0,2,0
3818,21,18,3,3,3,0,0
3819,16,11,5,16,11,5,0
3820,133,119,14,133,119,14,0
3821,30,0,0,30,0,0,0
3822,2,0,2,2,0,2,0
3823,6,4,2,6,4,2,0
3824,97,92,5,83,79,4,0
3825,6,4,2,6,4,2,0
3826,5,2,3,0,0,0,0
3827,4,3,1,4,3,1,0
3828,11,8,3,11,8,3,0
3829,264,248,16,2,2,0,0
3830,8,6,2,8,6,2,0
3831,40,34,6,32,26,6,0
3832,118,112,6,55,55,0,0
3833,30,25,5,30,25,5,0
3834,76,71,5,76,71,5,0
3835,2,0,2,2,0,2,0
3836,5,0,5,3,0,3,0
3837,132,125,7,132,125,7,0
3838,2,0,2,2,0,2,0
3839,11,10,1,9,9,0,0
3840,3,0,3,1,0,1,0
3841,41,36,5,41,36,5,0
3842,43,39,4,41,37,4,0
3843,23,0,0,23,0,0,0
3844,2,1,1,1,1,0,0
3845,113,108,5,55,54,1,0
3846,110,104,6,68,64,4,0
3847,17,15,2,1,1,0,0
3848,19,16,3,19,16,3,0
3849,3,0,3,0,0,0,0
3850,24,22,2,24,22,2,0
3851,86,81,5,82,77,5,0
3852,70,64,6,2,1,1,0
3853,27,22,5,27,22,5,0
3854,132,120,12,108,100,8,0
3855,60,0,0,60,0,0,0
3856,9,6,3,9,6,3,0
3857,80,71,9,2,2,0,0
3858,20,17,3,7,4,3,0
3859,7,4,3,7,4,3,0
3860,102,92,10,12,8,4,0
3861,17,14,3,17,14,3,0
3862,116,108,8,116,108,8,0
3863,18,16,2,18,16,2,0
3864,7,6,1,7,6,1,0
3865,3,2,1,3,2,1,0
3866,18,16,2,18,16,2,0
3867,29,23,6,29,23,6,0
3868,36,31,5,36,31,5,0
3869,124,115,9,124,115,9,1
3870,8,3,5,5,2,3,0
3871,13,7,6,13,7,6,0
3872,2,0,2,1,0,1,0
3873,31,26,5,31,26,5,0
3874,116,110,6,0,0,0,0
3875,4,0,4,4,0,4,0
3876,8,0,8,8,0,8,0
3877,32,19,13,32,19,13,0
3878,2,0,2,2,0,2,0
3879,2,0,2,2,0,2,0
3880,6,5,1,6,5,1,0
3881,75,63,12,75,63,12,0
3882,5,4,1,5,4,1,0
3883,24,21,3,3,2,1,0
3884,12,9,3,12,9,3,0
3885,17,14,3,17,14,3,0
3886,26,0,0,26,0,0,0
3887,11,10,1,11,10,1,0
3888,271,256,15,264,249,15,0
3889,16,14,2,8,6,2,0
3890,11,9,2,4,3,1,0
3891,29,26,3,7,4,3,0
3892,29,25,4,29,25,4,0
3893,160,146,14,160,146,14,0
3894,9,7,2,9,7,2,0
3895,12,7,5,12,7,5,0
3896,12,10,2,12,10,2,0
3897,17,14,3,17,14,3,0
3898,70,0,0,50,0,0,0
3899,7,4,3,7,4,3,0
3900,93,89,4,80,76,4,0
3901,57,52,5,37,37,0,0
3902,7,6,1,3,3,0,0
3903,6,5,1,6,5,1,0
3904,9,5,4,5,3,2,0
3905,21,18,3,21,18,3,0
3906,18,16,2,18,16,2,0
3907,47,41,6,47,41,6,0
3908,7,6,1,6,5,1,0
3909,160,152,8,0,0,0,0
3910,3,2,1,3,2,1,0
3911,3,2,1,3,2,1,0
3912,44,40,4,44,40,4,0
3913,132,127,5,132,127,5,0
3914,5,3,2,3,2,1,0
3915,4,2,2,3,2,1,0
3916,39,32,7,5,3,2,0
3917,12,6,6,6,3,3,0
3918,28,24,4,28,24,4,0
3919,27,25,2,1,0,1,0
3920,20,13,7,8,3,5,0
3921,10,5,5,10,5,5,0
3922,66,59,7,66,59,7,0
3923,21,15,6,21,15,6,0
3924,22,0,0,22,0,0,0
3925,23,16,7,23,16,7,0
3926,19,17,2,7,7,0,0
3927,68,64,4,68,64,4,0
3928,14,13,1,14,13,1,0
3929,4,2,2,4,2,2,0
3930,30,26,4,6,5,1,0
3931,1,0,1,1,0,1,0
3932,7,6,1,7,6,1,0
3933,142,132,10,2,0,2,0
3934,22,0,0,22,0,0,0
3935,293,273,20,1,1,0,0
3936,20,18,2,15,13,2,0
3937,2,0,2,2,0,2,0
3938,9,6,3,7,4,3,0
3939,28,26,2,28,26,2,0
3940,5,0,5,5,0,5,0
3941,239,227,12,3,3,0,0
3942,76,69,7,57,52,5,0
3943,12,6,6,12,6,6,0
3944,14,10,4,14,10,4,0
3945,52,47,5,51,46,5,0
3946,4,3,1,2,2,0,0
3947,24,21,3,2,1,1,0
3948,19,17,2,3,1,2,0
3949,10,7,3,10,7,3,0
3950,3,0,3,3,0,3,0
3951,10,4,6,9,3,6,0
3952,60,49,11,60,49,11,0
3953,9,7,2,1,0,1,0
3954,52,49,3,52,49,3,0
3955,8,5,3,8,5,3,0
3956,7,5,2,7,5,2,0
3957,9,5,4,9,5,4,0
3958,6,0,6,6,0,6,0
3959,12,9,3,12,9,3,0
3960,11,9,2,2,2,0,0
3961,10,8,2,6,4,2,0
3962,21,18,3,5,4,1,0
3963,12,0,0,12,0,0,0
3964,14,12,2,13,11,2,0
3965,48,45,3,48,45,3,0
3966,80,74,6,16,16,0,0
3967,2,0,2,2,0,2,0
3968,3,1,2,3,1,2,0
3969,15,13,2,15,13,2,0
3970,18,16,2,1,0,1,0
3971,34,29,5,34,29,5,0
3972,2,1,1,2,1,1,0
3973,3,0,3,3,0,3,0
3974,10,6,4,10,6,4,0
3975,65,58,7,65,58,7,0
3976,10,8,2,10,8,2,0
3977,29,26,3,10,9,1,0
3978,1,0,1,1,0,1,0
3979,8,7,1,8,7,1,0
3980,7,0,7,7,0,7,0
3981,22,18,4,21,17,4,0
3982,51,44,7,3,3,0,0
3983,81,76,5,81,76,5,0
3984,53,49,4,34,32,2,0
3985,43,37,6,42,36,6,0
3986,24,20,4,24,20,4,0
3987,15,10,5,15,10,5,0
3988,10,9,1,8,7,1,0
3989,14,12,2,1,0,1,0
3990,15,12,3,15,12,3,0
3991,53,48,5,53,48,5,0
3992,137,129,8,9,9,0,0
3993,63,57,6,63,57,6,0
3994,10,8,2,10,8,2,0
3995,6,0,6,2,0,2,0
3996,78,72,6,72,68,4,0
3997,82,76,6,54,52,2,0
3998,98,90,8,98,90,8,0
3999,49,41,8,49,41,8,0
4000,144,139,5,141,137,4,0
4001,164,156,8,160,152,8,0
4002,12,11,1,2,1,1,0
4003,10,9,1,1,1,0,0
4004,6,0,6,2,0,2,225
4005,14,10,4,14,10,4,0
4006,39,0,0,39,0,0,0
4007,4,1,3,4,1,3,24
4008,4,2,2,4,2,2,0
4009,189,176,13,189,176,13,0
4010,20,0,0,20,0,0,0
4011,15,13,2,11,9,2,0
4012,91,85,6,91,85,6,0
4013,8,3,5,8,3,5,0
4014,123,117,6,123,117,6,0
4015,23,0,0,23,0,0,0
4016,12,9,3,12,9,3,0
4017,35,29,6,35,29,6,0
4018,20,11,9,20,11,9,0
4019,17,15,2,6,6,0,0
4020,3,2,1,3,2,1,0
4021,53,48,5,53,48,5,0
4022,2,0,2,2,0,2,0
4023,19,17,2,16,14,2,0
4024,110,105,5,110,105,5,0
4025,10,9,1,1,1,0,0
4026,3,2,1,3,2,1,0
4027,10,2,8,10,2,8,0
4028,7,0,7,7,0,7,0
4029,28,0,0,18,0,0,0
4030,275,260,15,3,3,0,0
4031,12,9,3,2,1,1,0
4032,142,137,5,2,2,0,0
4033,20,19,1,20,19,1,0
4034,9,6,3,9,6,3,0
4035,41,37,4,34,30,4,0
4036,18,16,2,1,1,0,0
4037,230,212,18,230,212,18,0
4038,4,1,3,4,1,3,0
4039,49,44,5,8,8,0,0
4040,2,0,2,2,0,2,0
4041,3,0,3,1,0,1,0
4042,9,1,8,9,1,8,0
4043,3,2,1,3,2,1,0
4044,12,2,10,12,2,10,0
4045,141,129,12,141,129,12,0
4046,32,26,6,32,26,6,0
4047,70,61,9,70,61,9,0
4048,21,19,2,6,4,2,0
4049,19,13,6,6,5,1,0
4050,23,0,23,2,0,2,2
4051,4,0,4,4,0,4,30
4052,34,30,4,5,3,2,0
4053,95,89,6,95,89,6,3
4054,16,14,2,16,14,2,0
4055,143,134,9,143,134,9,0
4056,8,7,1,8,7,1,0
4057,349,316,33,349,316,33,0
4058,15,13,2,14,13,1,0
4059,14,10,4,14,10,4,0
4060,11,0,11,10,0,10,0
4061,175,163,12,127,117,10,0
4062,23,19,4,23,19,4,0
4063,15,13,2,14,12,2,0
4064,17,15,2,16,14,2,2
4065,2,0,2,2,0,2,0
4066,18,11,7,18,11,7,0
4067,4,1,3,4,1,3,0
4068,6,3,3,6,3,3,0
4069,2,0,2,2,0,2,0
4070,22,17,5,22,17,5,0
4071,5,3,2,3,2,1,0
4072,29,26,3,29,26,3,0
4073,2,0,2,1,0,1,0
4074,16,13,3,5,2,3,0
4075,52,49,3,25,22,3,0
4076,37,33,4,37,33,4,0
4077,73,0,0,73,0,0,0
4078,52,46,6,1,0,1,0
4079,5,4,1,5,4,1,0
4080,16,12,4,16,12,4,0
4081,88,80,8,88,80,8,0
4082,50,44,6,50,44,6,0
4083,10,0,0,3,0,0,0
4084,2,0,2,2,0,2,0
4085,5,4,1,5,4,1,0
4086,7,4,3,3,0,3,0
4087,6,0,6,6,0,6,0
4088,14,0,0,14,0,0,0
4089,53,48,5,15,11,4,0
4090,36,0,0,36,0,0,0
4091,74,65,9,35,33,2,0
4092,27,20,7,27,20,7,0
4093,12,10,2,7,7,0,0
4094,2,0,2,2,0,2,0
4095,29,25,4,25,21,4,0
4096,60,55,5,1,1,0,0
4097,44,39,5,44,39,5,0
4098,50,45,5,30,25,5,0
4099,4,3,1,2,1,1,0
4100,55,49,6,1,0,1,0
4101,17,14,3,1,0,1,0
4102,254,231,23,228,206,22,0
4103,4,1,3,4,1,3,1
4104,16,14,2,16,14,2,0
4105,12,10,2,12,10,2,0
4106,66,60,6,65,59,6,0
4107,10,8,2,10,8,2,0
4108,22,21,1,22,21,1,0
4109,33,23,10,33,23,10,0
4110,234,222,12,234,222,12,0
4111,9,8,1,9,8,1,0
4112,74,69,5,74,69,5,0
4113,5,0,5,5,0,5,0
4114,1,0,1,1,0,1,0
4115,26,20,6,2,2,0,0
4116,8,7,1,8,7,1,0
4117,23,17,6,23,17,6,44
4118,17,15,2,4,3,1,0
4119,19,17,2,10,9,1,0
4120,86,77,9,85,77,8,0
4121,70,62,8,70,62,8,0
4122,104,97,7,104,97,7,0
4123,5,0,5,5,0,5,0
4124,5,0,5,5,0,5,0
4125,393,374,19,1,1,0,0
